FID,id,tunnus,kadunnimi,puistonnimi,paatyyppi,suomenknimi,suku,laji,kokoluokka,istutusvuosi,datanomistaja,paivitetty_tietopalveluun,geom
Puurekisteri_piste.97129,97129,P-26022-23,,PAKARITUVANPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.864092493456518 60.24407784313054)
Puurekisteri_piste.97130,97130,P-26022-24,,PAKARITUVANPUISTO,Puisto,PURPPURATUOMI,Prunus,padus,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.86407914558253 60.24410699150474)
Puurekisteri_piste.97131,97131,P-26022-25,,PAKARITUVANPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.864045330967134 60.24413834806006)
Puurekisteri_piste.97132,97132,P-26022-26,,PAKARITUVANPUISTO,Puisto,MONGOLIANVAAHTERA,Acer,tataricum,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863996388759425 60.24415159729979)
Puurekisteri_piste.97133,97133,P-26022-27,,PAKARITUVANPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.86395723499465 60.244221376540565)
Puurekisteri_piste.97134,97134,P-26022-28,,PAKARITUVANPUISTO,Puisto,MONGOLIANVAAHTERA,Acer,tataricum,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863931429104337 60.24425229134648)
Puurekisteri_piste.97135,97135,P-26022-29,,PAKARITUVANPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863881597037974 60.24427216513494)
Puurekisteri_piste.97136,97136,P-26022-30,,PAKARITUVANPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863771254609013 60.244329578233874)
Puurekisteri_piste.97137,97137,P-26022-31,,PAKARITUVANPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.86371461702992 60.2443159093418)
Puurekisteri_piste.97139,97139,P-26022-33,,PAKARITUVANPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863680267675637 60.24425234636312)
Puurekisteri_piste.97140,97140,P-26022-34,,PAKARITUVANPUISTO,Puisto,PÄHKINÄPENSAS,Corylus,avellana,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863612392143278 60.24424824931099)
Puurekisteri_piste.97141,97141,P-26022-35,,PAKARITUVANPUISTO,Puisto,PÄHKINÄPENSAS,Corylus,avellana,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863601385300125 60.244223211759156)
Puurekisteri_piste.97142,97142,P-26022-36,,PAKARITUVANPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863711453731778 60.24420864444747)
Puurekisteri_piste.97143,97143,P-26022-37,,PAKARITUVANPUISTO,Puisto,TARHAOMENAPUU,Malus,domestica,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.86373438465563 60.24418861438328)
Puurekisteri_piste.97144,97144,P-26022-38,,PAKARITUVANPUISTO,Puisto,TARHAOMENAPUU,Malus,domestica,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863679350439785 60.24417723365957)
Puurekisteri_piste.97145,97145,P-26022-39,,PAKARITUVANPUISTO,Puisto,PÄHKINÄPENSAS,Corylus,avellana,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.86364999885661 60.24419635327316)
Puurekisteri_piste.97146,97146,P-26022-40,,PAKARITUVANPUISTO,Puisto,PÄHKINÄPENSAS,Corylus,avellana,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863574785428366 60.2441553826589)
Puurekisteri_piste.97147,97147,P-26022-41,,PAKARITUVANPUISTO,Puisto,PÄHKINÄPENSAS,Corylus,avellana,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863550020032456 60.244128979347)
Puurekisteri_piste.97148,97148,P-26022-42,,PAKARITUVANPUISTO,Puisto,PÄHKINÄPENSAS,Corylus,avellana,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.8635344270036 60.24410985969404)
Puurekisteri_piste.97149,97149,P-26022-43,,PAKARITUVANPUISTO,Puisto,METSÄLEHMUS,Tilia,cordata,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.863511496081422 60.24407753835058)
Puurekisteri_piste.97215,97215,K-64827,ASKARTIE,,Katu,ISOLEHTILEHMUSLAJIKE,Tilia,platyphyllos,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.006370344837823 60.25250831166046)
Puurekisteri_piste.97216,97216,K-64828,ASKARTIE,,Katu,ISOLEHTILEHMUSLAJIKE,Tilia,platyphyllos,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.006518572728506 60.25248472358368)
Puurekisteri_piste.97217,97217,P-99278-11,,LINNANPUISTO,Puisto,PUNAHEVOSKASTANJA,Aesculus,x carnea,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.969886943617276 60.16635977219004)
Puurekisteri_piste.97440,97440,P-00000-784,,,Puisto,METSÄKUUSI,Picea,abies,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.951446551292296 60.162942231616135)
Puurekisteri_piste.100072,100072,P-26102-145,,RISTIPELLONPUISTO,Puisto,DOUGLASKUUSI,Pseudotsuga,menziesii,,,Helsinki/MAKA,2026-02-27,POINT (24.851962959823307 60.236956037373304)
Puurekisteri_piste.100073,100073,P-26102-146,,RISTIPELLONPUISTO,Puisto,LEHTIKUUSI,Larix,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.852069239369104 60.23699351084571)
Puurekisteri_piste.100074,100074,P-26102-147,,RISTIPELLONPUISTO,Puisto,LEHTIKUUSI,Larix,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.85205073554638 60.237039118709184)
Puurekisteri_piste.100075,100075,P-26102-148,,RISTIPELLONPUISTO,Puisto,LEHTIKUUSI,Larix,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.852129034024617 60.23703459434793)
Puurekisteri_piste.100076,100076,P-26102-149,,RISTIPELLONPUISTO,Puisto,LEHTIKUUSI,Larix,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.85229153879201 60.237103201092864)
Puurekisteri_piste.97346,97346,X-651,,,Täydennys,VUORIJALAVA,Ulmus,glabra,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93803713521962 60.177924647818045)
Puurekisteri_piste.97347,97347,X-652,,,Täydennys,METSÄVAAHTERA,Acer,platanoides,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96186002924513 60.15865523169694)
Puurekisteri_piste.97348,97348,X-653,,,Täydennys,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.938088380963485 60.17818936119879)
Puurekisteri_piste.97349,97349,X-654,,,Täydennys,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.938053115075725 60.17820689906994)
Puurekisteri_piste.97350,97350,X-655,,,Täydennys,MARJAOMENAPUU,Malus,baccata,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.868221469565327 60.156751939050196)
Puurekisteri_piste.97351,97351,X-656,,,Täydennys,TUOMI/KIRSIKKA,Prunus,sp.,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.883151320939803 60.156253224720146)
Puurekisteri_piste.97352,97352,X-657,,,Täydennys,TUOMI/KIRSIKKA,Prunus,sp.,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.88325894073133 60.15624374092818)
Puurekisteri_piste.97353,97353,X-658,,,Täydennys,TUOMI/KIRSIKKA,Prunus,sp.,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.88334974493247 60.15628028140571)
Puurekisteri_piste.97354,97354,X-659,,,Täydennys,VUORIJALAVA,Ulmus,glabra,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.88659245323962 60.15891150887065)
Puurekisteri_piste.97381,97381,P-99305-3,,LOHIAPAJANPUISTO,Puisto,TERVALEPPÄ,Alnus,glutinosa,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.890002964529934 60.15816549273639)
Puurekisteri_piste.97382,97382,P-99305-4,,LOHIAPAJANPUISTO,Puisto,TERVALEPPÄ,Alnus,glutinosa,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.89039258410167 60.15801295467673)
Puurekisteri_piste.97413,97413,P-44004-66,,PENGERPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.958422433428517 60.185056331921686)
Puurekisteri_piste.97414,97414,P-44004-67,,PENGERPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.958163386567094 60.18497361325098)
Puurekisteri_piste.97457,97457,P-00000-797,,,Puisto,MARJAOMENAPUU,Malus,baccata,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95077198365551 60.1628972961421)
Puurekisteri_piste.97464,97464,P-00000-804,,,Puisto,MARJAOMENAPUU,Malus,mandschurica,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.950585353967448 60.16288850350633)
Puurekisteri_piste.97465,97465,P-00000-805,,,Puisto,AMURINVAAHTERA,Acer,tegmentosum,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.950482043921888 60.16166223756603)
Puurekisteri_piste.97466,97466,P-00000-806,,,Puisto,MARJAOMENAPUU,Malus,mandschurica,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.950558028964075 60.16289367467545)
Puurekisteri_piste.97491,97491,P-00000-823,,,Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.955808259769867 60.161711480673965)
Puurekisteri_piste.97492,97492,P-00000-824,,,Puisto,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.955830971474914 60.16167230657839)
Puurekisteri_piste.97493,97493,P-42004-18,,LAIVASILLANKADUN PUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95589576555596 60.16164917999313)
Puurekisteri_piste.97494,97494,P-42004-19,,LAIVASILLANKADUN PUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.95588907568214 60.16166628518546)
Puurekisteri_piste.97514,97514,P-47023-14,,TAPANINVAINIO,Puisto,SAARNI,Fraxinus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.988830372304708 60.25803142428879)
Puurekisteri_piste.97515,97515,P-47023-15,,TAPANINVAINIO,Puisto,SAARNI,Fraxinus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.98880915708208 60.25798501962734)
Puurekisteri_piste.97516,97516,P-47023-16,,TAPANINVAINIO,Puisto,SAARNI,Fraxinus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.988750654501185 60.25801723180476)
Puurekisteri_piste.97517,97517,P-47023-17,,TAPANINVAINIO,Puisto,SAARNI,Fraxinus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.988703402417325 60.257978003109194)
Puurekisteri_piste.97518,97518,P-47023-18,,TAPANINVAINIO,Puisto,SAARNI,Fraxinus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.988652293018173 60.25800782330088)
Puurekisteri_piste.97519,97519,P-47023-19,,TAPANINVAINIO,Puisto,SAARNI,Fraxinus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.988613719887947 60.25797417591692)
Puurekisteri_piste.97520,97520,P-47023-20,,TAPANINVAINIO,Puisto,TAMMI,Quercus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.9887040375292 60.25811707527521)
Puurekisteri_piste.97521,97521,P-47023-21,,TAPANINVAINIO,Puisto,TAMMI,Quercus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.988033081430686 60.25805701225869)
Puurekisteri_piste.97522,97522,P-47023-22,,TAPANINVAINIO,Puisto,TAMMI,Quercus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.988048559345476 60.258165950898935)
Puurekisteri_piste.97523,97523,P-47023-23,,TAPANINVAINIO,Puisto,TAMMI,Quercus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.988375530305834 60.25820530309379)
Puurekisteri_piste.97524,97524,P-47023-24,,TAPANINVAINIO,Puisto,TAMMI,Quercus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.989802380200675 60.25816873258683)
Puurekisteri_piste.97525,97525,P-47023-25,,TAPANINVAINIO,Puisto,TAMMI,Quercus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.989710792519528 60.25814302879275)
Puurekisteri_piste.97526,97526,P-47023-26,,TAPANINVAINIO,Puisto,TAMMI,Quercus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.9896657837169 60.2581783390502)
Puurekisteri_piste.97527,97527,P-47023-27,,TAPANINVAINIO,Puisto,TAMMI,Quercus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.98960926103205 60.25814562513657)
Puurekisteri_piste.97528,97528,P-47023-28,,TAPANINVAINIO,Puisto,TAMMI,Quercus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.98953546752955 60.25810356434249)
Puurekisteri_piste.97529,97529,P-47023-29,,TAPANINVAINIO,Puisto,TAMMI,Quercus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.989528663873244 60.258161203194774)
Puurekisteri_piste.97530,97530,P-47023-30,,TAPANINVAINIO,Puisto,JALAVA,Ulmus,sp.,,,Helsinki/MAKA,2026-02-27,POINT (24.989494920661787 60.258198729765226)
Puurekisteri_piste.96961,96961,P-24060-19,,ILASKIVEN PUISTO,Puisto,JALOPÄHKINÄ,Juglans,sp.,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.868102080513093 60.18795943576183)
Puurekisteri_piste.97546,97546,K-64878,TYYNYLAAVANTIE,,Katu,TYRNI,Hippopha¿,rhamnoides,,,Helsinki/MAKA,2026-02-27,POINT (25.148172163065745 60.20772599854959)
Puurekisteri_piste.97547,97547,K-64879,TYYNYLAAVANTIE,,Katu,TYRNI,Hippopha¿,rhamnoides,,,Helsinki/MAKA,2026-02-27,POINT (25.148282943781492 60.20773549697542)
Puurekisteri_piste.97548,97548,K-64880,TYYNYLAAVANTIE,,Katu,TYRNI,Hippopha¿,rhamnoides,,,Helsinki/MAKA,2026-02-27,POINT (25.147993247306495 60.20771333397758)
