FID,id,tunnus,kadunnimi,puistonnimi,paatyyppi,suomenknimi,suku,laji,kokoluokka,istutusvuosi,datanomistaja,paivitetty_tietopalveluun,geom
Puurekisteri_piste.24192,24192,P-33045-633,,SIBELIUKSEN PUISTO (A),Puisto,PAJU,Salix,sp.,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915525506178234 60.18076840909974)
Puurekisteri_piste.24193,24193,P-33045-634,,SIBELIUKSEN PUISTO (A),Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915526045423572 60.18075503118112)
Puurekisteri_piste.24194,24194,P-33045-635,,SIBELIUKSEN PUISTO (A),Puisto,PAJU,Salix,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91553692812844 60.18070780963369)
Puurekisteri_piste.24195,24195,P-33045-636,,SIBELIUKSEN PUISTO (A),Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91554435942008 60.1806717472898)
Puurekisteri_piste.24196,24196,P-33045-637,,SIBELIUKSEN PUISTO (A),Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915512803271245 60.18065047838704)
Puurekisteri_piste.24197,24197,P-33045-638,,SIBELIUKSEN PUISTO (A),Puisto,METSÄMÄNTY,Pinus,sylvestris,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915397126088774 60.18065825009011)
Puurekisteri_piste.24198,24198,P-33045-639,,SIBELIUKSEN PUISTO (A),Puisto,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915251315516315 60.18066237075138)
Puurekisteri_piste.24199,24199,P-33045-640,,SIBELIUKSEN PUISTO (A),Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.915157830302228 60.180529599805034)
Puurekisteri_piste.24200,24200,P-34020-42,,ALPPIPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.936080072311334 60.18880729913398)
Puurekisteri_piste.24204,24204,P-34065-100,,VALPURINPUISTO,Puisto,METSÄMÄNTY,Pinus,sylvestris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.8996027974167 60.193052473937456)
Puurekisteri_piste.24206,24206,P-32031-83,,SINEBRYCHOFFIN PUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.932830577067797 60.16099869718757)
Puurekisteri_piste.24209,24209,P-32031-86,,SINEBRYCHOFFIN PUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93292308342602 60.16091299922337)
Puurekisteri_piste.24210,24210,P-44004-46,,PENGERPUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.957027134476363 60.18559004184276)
Puurekisteri_piste.24212,24212,K-43243,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.153348356932938 60.203087797168614)
Puurekisteri_piste.24213,24213,K-43244,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.15329459845948 60.20318626112631)
Puurekisteri_piste.24214,24214,K-43245,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.15327552968448 60.20321806725838)
Puurekisteri_piste.24215,24215,K-43246,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.153215753767512 60.203332607581785)
Puurekisteri_piste.24218,24218,K-43249,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.152836781428043 60.204080557726535)
Puurekisteri_piste.24220,24220,K-40359,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.04836532382254 60.161464471208866)
Puurekisteri_piste.24221,24221,K-40360,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.04830552087292 60.1615073413134)
Puurekisteri_piste.24223,24223,K-40362,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.047509198069356 60.16230834919105)
Puurekisteri_piste.24425,24425,P-45095-98,,KUNINKAANKARTANONSAARI,Puisto,POPPELI/HAAPA,Populus,sp.,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.983457901769583 60.21648137919082)
Puurekisteri_piste.24426,24426,K-39433,KALLVIKINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.13580352702361 60.20823227717801)
Puurekisteri_piste.9245,9245,P-33054-180,,HESPERIAN ESPLANADI,Puisto,DOUGLASKUUSI,Pseudotsuga,menziesii,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914708097454213 60.17625570535334)
Puurekisteri_piste.9247,9247,K-7598,MANNERHEIMINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94256989938292 60.16709470139554)
Puurekisteri_piste.9248,9248,K-7599,MANNERHEIMINTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94246907713675 60.1671609560412)
Puurekisteri_piste.9249,9249,P-33016-415,,KAISANIEMENPUISTO,Puisto,HIESKOIVU,Betula,pubescens,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.944533693860823 60.17381661895486)
Puurekisteri_piste.9251,9251,P-33016-417,,KAISANIEMENPUISTO,Puisto,HIESKOIVU,Betula,pubescens,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.944825012018416 60.173826465803224)
Puurekisteri_piste.9254,9254,K-6810,HIETALAHDENRANTA,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.925047342964607 60.16102310804671)
Puurekisteri_piste.9256,9256,K-9680,OULUNKYLÄNTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.962230088280496 60.22027626071913)
Puurekisteri_piste.9257,9257,K-9681,OULUNKYLÄNTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.9621336418463 60.22019120542428)
Puurekisteri_piste.9258,9258,K-9682,OULUNKYLÄNTIE,,Katu,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.962034675957128 60.22011072823046)
Puurekisteri_piste.9260,9260,K-7566,BULEVARDI,,Katu,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.9417671631627 60.16605486010094)
Puurekisteri_piste.9261,9261,K-7567,BULEVARDI,,Katu,METSÄVAAHTERA,Acer,platanoides,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94188066061099 60.16609576944108)
Puurekisteri_piste.9263,9263,K-7790,ISOKAARI,,Katu,OMENAPUU,Malus,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.86560808159205 60.156608836730946)
Puurekisteri_piste.9265,9265,K-9077,HERNESAARENRANTA,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93123014207089 60.15358937386453)
Puurekisteri_piste.9266,9266,K-9336,POHJOLANKATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.945994394190542 60.214361439016926)
Puurekisteri_piste.9270,9270,P-43001-276,,LAIVASTOPUISTO,Puisto,LEHMUS,Tilia,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.979088838555647 60.167256336711176)
Puurekisteri_piste.9272,9272,K-5740,KAISANIEMENRANTA,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94687776207332 60.17607974608413)
Puurekisteri_piste.9273,9273,K-5741,KAISANIEMENRANTA,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.946750404090206 60.17610553044758)
Puurekisteri_piste.9274,9274,K-5742,KAISANIEMENRANTA,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94661853285062 60.17612009641775)
Puurekisteri_piste.9275,9275,K-697,RAUTATIELÄISENKATU,,Katu,PYLVÄSHAAPA,Populus,tremula,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (24.937653371578122 60.20147499099061)
Puurekisteri_piste.9146,9146,P-34019-33,,ALPPIPUISTO (ETELÄ),Puisto,OMENAPUU,Malus,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.942520800488627 60.18704406466898)
Puurekisteri_piste.9147,9147,P-34019-34,,ALPPIPUISTO (ETELÄ),Puisto,KOTIPIHLAJA,Sorbus,aucuparia,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94248439037021 60.18700534582246)
Puurekisteri_piste.8954,8954,P-33016-82,,KAISANIEMENPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.942711703050282 60.173285169893624)
Puurekisteri_piste.8958,8958,P-32030-27,,TELAKANPUISTIKKO,Puisto,VUORIJALAVA,Ulmus,glabra,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.93256078215799 60.15968050974747)
Puurekisteri_piste.24225,24225,K-40364,LAAJASALONTIE,,Katu,KOTIPIHLAJA,Sorbus,aucuparia,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.047466035317612 60.16237049998455)
Puurekisteri_piste.8952,8952,P-53003-711,,TULLISAAREN KARTANO,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (25.03094213743367 60.18033801681707)
Puurekisteri_piste.24642,24642,K-39917,TYYNYLAAVANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.1372721001017 60.20700547362241)
Puurekisteri_piste.24643,24643,K-39918,TYYNYLAAVANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.137453753548566 60.20701352387311)
Puurekisteri_piste.24644,24644,K-39919,TYYNYLAAVANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.137843828773946 60.20704142721629)
Puurekisteri_piste.24646,24646,K-39921,TYYNYLAAVANTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.138105802879174 60.20706002566219)
Puurekisteri_piste.25126,25126,P-33046-237,,SIBELIUKSEN PUISTO (B),Puisto,HIESKOIVU,Betula,pubescens,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91761964350166 60.182012261742834)
Puurekisteri_piste.25130,25130,P-33046-241,,SIBELIUKSEN PUISTO (B),Puisto,HIESKOIVU,Betula,pubescens,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.917592353650196 60.1821944114308)
Puurekisteri_piste.25131,25131,P-33046-242,,SIBELIUKSEN PUISTO (B),Puisto,HIESKOIVU,Betula,pubescens,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91766920601244 60.182293823991586)
Puurekisteri_piste.25132,25132,P-33046-243,,SIBELIUKSEN PUISTO (B),Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91756755349204 60.18226171385677)
Puurekisteri_piste.25133,25133,P-99101-288,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.984727715080123 60.14224301229907)
Puurekisteri_piste.25134,25134,P-99101-289,,SUOMENLINNA,Puisto,LEHTOSAARNI,Fraxinus,excelsior,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.98499886808507 60.14222203993851)
Puurekisteri_piste.25135,25135,P-99101-290,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.985066407374635 60.14220397733219)
Puurekisteri_piste.25138,25138,P-99101-293,,SUOMENLINNA,Puisto,KOTIPIHLAJA,Sorbus,aucuparia,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.98531562909166 60.142341058478856)
Puurekisteri_piste.25139,25139,P-99101-294,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.985193247392928 60.14240126645172)
Puurekisteri_piste.25140,25140,P-99101-295,,SUOMENLINNA,Puisto,METSÄVAAHTERA,Acer,platanoides,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.98525925500976 60.142424729639785)
Puurekisteri_piste.25142,25142,P-99101-297,,SUOMENLINNA,Puisto,LEHTOSAARNI,Fraxinus,excelsior,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.98571974426136 60.14274968027532)
Puurekisteri_piste.25143,25143,P-99101-298,,SUOMENLINNA,Puisto,LEHTOSAARNI,Fraxinus,excelsior,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.98576863873345 60.142696086715624)
Puurekisteri_piste.25144,25144,P-99101-299,,SUOMENLINNA,Puisto,LEHTOSAARNI,Fraxinus,excelsior,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.985815449258222 60.142541933864166)
Puurekisteri_piste.25146,25146,P-99101-301,,SUOMENLINNA,Puisto,LEHTOSAARNI,Fraxinus,excelsior,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.985845424446474 60.14245169677321)
Puurekisteri_piste.25148,25148,K-43250,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.152778587882395 60.20418979961519)
Puurekisteri_piste.25149,25149,K-43251,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.15272665129082 60.20429140150488)
Puurekisteri_piste.25150,25150,K-43252,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.152482144950543 60.20439531468185)
Puurekisteri_piste.25151,25151,K-43253,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.152620294034318 60.204091796691635)
Puurekisteri_piste.25152,25152,K-43254,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.152672362157546 60.20398328360697)
Puurekisteri_piste.25153,25153,K-43255,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.152724641933172 60.20387925779869)
Puurekisteri_piste.25155,25155,K-43257,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.152828851948907 60.20367291203344)
Puurekisteri_piste.25156,25156,K-43258,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.15287556757117 60.20357266553627)
Puurekisteri_piste.25157,25157,K-43259,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.15293575904381 60.203465663921754)
Puurekisteri_piste.25160,25160,K-43262,GUSTAV PAULIGIN KATU,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.153173339427383 60.2029957479483)
Puurekisteri_piste.24893,24893,P-44050-45,,HELMIN PUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96290461409444 60.197420626238085)
Puurekisteri_piste.24894,24894,P-44050-46,,HELMIN PUISTO,Puisto,PIHTA,Abies,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.963186955463843 60.19754824377593)
Puurekisteri_piste.24896,24896,P-99101-173,,SUOMENLINNA,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.987964882138474 60.147345729746206)
Puurekisteri_piste.24897,24897,P-99101-174,,SUOMENLINNA,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.988061352037988 60.14732072659643)
Puurekisteri_piste.24898,24898,P-99101-175,,SUOMENLINNA,Puisto,PUISTOLEHMUS,Tilia,x vulgaris,70 cm -,,Helsinki/MAKA,2026-02-27,POINT (24.987471613955467 60.147376281073434)
Puurekisteri_piste.24900,24900,P-44050-21,,HELMIN PUISTO,Puisto,HOPEAKUUSI,Picea,pungens,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.963665676498252 60.19737599138449)
Puurekisteri_piste.24901,24901,P-44050-22,,HELMIN PUISTO,Puisto,HOPEAKUUSI,Picea,pungens,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.9637192136839 60.197398694806104)
Puurekisteri_piste.24902,24902,P-44050-23,,HELMIN PUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.963776233799713 60.1976768102493)
Puurekisteri_piste.24903,24903,P-44050-24,,HELMIN PUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.963738491310274 60.19769797638123)
Puurekisteri_piste.24904,24904,P-44050-25,,HELMIN PUISTO,Puisto,VUORIJALAVA,Ulmus,glabra,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.96368501419068 60.197721498034525)
Puurekisteri_piste.24906,24906,P-33045-415,,SIBELIUKSEN PUISTO (A),Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91491998913043 60.1824123714371)
Puurekisteri_piste.24907,24907,P-33045-416,,SIBELIUKSEN PUISTO (A),Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914948246548324 60.18237644750741)
Puurekisteri_piste.24908,24908,P-33045-417,,SIBELIUKSEN PUISTO (A),Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914904751661613 60.18237088051389)
Puurekisteri_piste.24909,24909,P-33045-418,,SIBELIUKSEN PUISTO (A),Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.914847754929166 60.18240175367415)
Puurekisteri_piste.24963,24963,K-43787,KARPALOPOLKU,,Katu,METSÄTAMMI,Quercus,robur,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.07261740555283 60.229341456338155)
Puurekisteri_piste.24966,24966,P-33049-246,,LINNANKOSKENKADUN PUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91076583176062 60.18474380439522)
Puurekisteri_piste.24967,24967,P-33049-247,,LINNANKOSKENKADUN PUISTO,Puisto,METSÄKUUSI,Picea,abies,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.910726264261257 60.184686486706404)
Puurekisteri_piste.24969,24969,P-33049-249,,LINNANKOSKENKADUN PUISTO,Puisto,METSÄTAMMI,Quercus,robur,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.910966578138538 60.18471479438212)
Puurekisteri_piste.24970,24970,P-33049-250,,LINNANKOSKENKADUN PUISTO,Puisto,METSÄTAMMI,Quercus,robur,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.910987468793426 60.18462772163051)
Puurekisteri_piste.24973,24973,P-34020-165,,ALPPIPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.936124590318627 60.19024050396186)
Puurekisteri_piste.24975,24975,P-34020-44,,ALPPIPUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.93602552530886 60.18883628642545)
Puurekisteri_piste.24977,24977,P-33049-16,,LINNANKOSKENKADUN PUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.911546718649227 60.18340479854046)
Puurekisteri_piste.24980,24980,K-39502,MARIELUNDIN PUISTOTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,2005,Helsinki/MAKA,2026-02-27,POINT (25.15031745111703 60.21862271989124)
Puurekisteri_piste.24981,24981,K-39504,MARIELUNDIN PUISTOTIE,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,10 - 20 cm,2005,Helsinki/MAKA,2026-02-27,POINT (25.14996148644053 60.218669827710386)
Puurekisteri_piste.24983,24983,P-34023-149,,LENININPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94408744811564 60.189029566840645)
Puurekisteri_piste.24984,24984,P-34023-150,,LENININPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.943992807078345 60.189062245743564)
Puurekisteri_piste.24985,24985,P-34023-151,,LENININPUISTO,Puisto,METSÄVAAHTERA,Acer,platanoides,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94389564664643 60.18910243252416)
Puurekisteri_piste.24986,24986,P-34023-152,,LENININPUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.943764569728042 60.18930259523966)
Puurekisteri_piste.24987,24987,P-34023-153,,LENININPUISTO,Puisto,RAUDUSKOIVU,Betula,pendula,30 - 50 cm,,Helsinki/MAKA,2026-02-27,POINT (24.94362114945399 60.189297078187046)
Puurekisteri_piste.24869,24869,P-33045-175,,SIBELIUKSEN PUISTO (A),Puisto,MÄNTY,Pinus,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91242416343306 60.182009570225325)
Puurekisteri_piste.24870,24870,P-33045-176,,SIBELIUKSEN PUISTO (A),Puisto,MÄNTY,Pinus,sp.,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (24.91245092843835 60.181990828432646)
Puurekisteri_piste.24871,24871,P-33045-177,,SIBELIUKSEN PUISTO (A),Puisto,MÄNTY,Pinus,sp.,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.912456786076053 60.18197541752469)
Puurekisteri_piste.24872,24872,P-33045-178,,SIBELIUKSEN PUISTO (A),Puisto,METSÄVAAHTERA,Acer,platanoides,20 - 30 cm,,Helsinki/MAKA,2026-02-27,POINT (24.912541863492926 60.18202478044976)
Puurekisteri_piste.24873,24873,P-33045-179,,SIBELIUKSEN PUISTO (A),Puisto,RAUDUSKOIVU,Betula,pendula,50 - 70 cm,,Helsinki/MAKA,2026-02-27,POINT (24.9125640101838 60.18208309470991)
Puurekisteri_piste.24874,24874,K-39350,KALKKIHIEKANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.142089098689183 60.201224678181)
Puurekisteri_piste.24875,24875,K-39351,KALKKIHIEKANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.141791122745076 60.20077963992124)
Puurekisteri_piste.24876,24876,K-39352,KALKKIHIEKANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.141739601580554 60.20070603834614)
Puurekisteri_piste.24877,24877,K-39353,KALKKIHIEKANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.141624108652024 60.20050365759732)
Puurekisteri_piste.24878,24878,K-39354,KALKKIHIEKANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.14156243961053 60.20042235407197)
Puurekisteri_piste.24879,24879,K-39355,KALKKIHIEKANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.141525082343083 60.20033670186818)
Puurekisteri_piste.24880,24880,K-39356,KALKKIHIEKANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.14147693809822 60.20025564504517)
Puurekisteri_piste.24881,24881,K-39357,KALKKIHIEKANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.14142427033867 60.200172172385656)
Puurekisteri_piste.24882,24882,K-39358,KALKKIHIEKANTIE,,Katu,VUORIJALAVA,Ulmus,glabra,10 - 20 cm,,Helsinki/MAKA,2026-02-27,POINT (25.141374479784535 60.20008752812894)
Puurekisteri_piste.24883,24883,K-39234,IILUODONPIHA,,Katu,PUISTOLEHMUS,Tilia,x vulgaris,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.14628947093599 60.2037918129069)
Puurekisteri_piste.24884,24884,K-39235,IILUODONTIE,,Katu,METSÄTAMMI,Quercus,robur,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.145040726281394 60.20627004481817)
Puurekisteri_piste.24885,24885,K-39236,IILUODONTIE,,Katu,METSÄTAMMI,Quercus,robur,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.145111864842946 60.206229984252275)
Puurekisteri_piste.24886,24886,K-39237,IILUODONTIE,,Katu,METSÄTAMMI,Quercus,robur,0 - 10 cm,,Helsinki/MAKA,2026-02-27,POINT (25.145016176276677 60.20621363154837)
